condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;acald;accoa;actp;ade;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dump;e4p;f6p;fa;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;40100;0.110013;1.7162e-07;0.0463162;0.152739;0.434942;2.45135;0.740796;0.173179;1.04564;0.864014;0.0917768;0.294773;2.70141;22.9664;15.7025;0.0135872;1.81678;19.8231;0.340225;0.606089;0.0486361;1.73646;0.102464;0.181677;188.983;6.15853;0.0275753;0.0124742;1.40143;0.00427512;1.54702;0.0611287;0.98129;0.0486046;1.71427;0.200358;0.0558857;1.2702;1.79139;0.0482859;0.142597;1.21913;0.671899;0.149282;0.134442;2.52075;1.36474;0.019413;1.68377;0.853978;0.0546759;1.04204e-07;0.155003;3.67935;1.49787;1.12813;17.0836;5.68224e-08;0.973507;0.0185318;2.16885;1.10202;0.182311;0.0542805;0.246038;1.81805;0.0744325;0.0603825;0.211712;1.60372;3.0243;0.796873;1.85456;1.555;3.29437;14.853;0.848147;0.96965;0.565102;0.00315524;0.00372531;1.61886;0.00812082;2.17165;4.51628;0.00412842;2.36674;1.13359;0.0725628;2.65689;1.46671;0.126504;1.55792;2.16888;2.6006e-06;0.0723588;0.406554;0.13642;0.168249;0.995481;15.2937;0.380488;0.0197769;0.0445558;0.00575408;0.0312839;0.163291;1.61585;0.571844;0.133591;70.0666;0.580649;2.6151;42.2523;599.296
1;40200;0.110031;3.4324e-07;0.0463181;0.152716;0.434953;2.45144;0.740826;0.173185;1.04568;0.864046;0.0917353;0.294687;2.70157;22.9666;15.7024;0.0135872;1.81681;19.8231;0.340203;0.606044;0.0486365;1.73652;0.102468;0.18168;188.983;6.15863;0.0275753;0.0124745;1.40128;0.00427516;1.54702;0.0611297;0.981293;0.0486043;1.71428;0.200098;0.0558871;1.27016;1.79136;0.048286;0.142491;1.21908;0.671797;0.149281;0.134459;2.52082;1.36474;0.0194139;1.68378;0.853964;0.0546772;1.04204e-07;0.155007;3.67939;1.49786;1.12816;17.0841;5.68224e-08;0.973507;0.0185313;2.16891;1.10203;0.182099;0.0542821;0.246001;1.81806;0.0744357;0.0603842;0.211661;1.60377;3.02444;0.796831;1.85449;1.555;3.29447;14.853;0.848002;0.969675;0.565118;0.00315531;0.00372539;1.61887;0.00812126;2.17173;4.51663;0.0041286;2.36678;1.13359;0.0725624;2.65699;1.46644;0.126509;1.55795;2.16892;2.43346e-06;0.0723602;0.406558;0.136426;0.168138;0.995472;15.2937;0.3805;0.019777;0.0445562;0.00575216;0.031286;0.163299;1.61582;0.571868;0.133594;70.0689;0.580649;2.61519;42.2533;599.293
1;40300;0.110065;1.37296e-07;0.0463219;0.152673;0.434975;2.45161;0.740883;0.173197;1.04574;0.864108;0.091662;0.294521;2.70188;22.967;15.702;0.0135873;1.81687;19.8232;0.34016;0.605955;0.0486372;1.73663;0.102475;0.181685;188.982;6.15883;0.0275752;0.012475;1.401;0.00427526;1.54702;0.0611318;0.981297;0.0486037;1.7143;0.199597;0.0558896;1.27007;1.79131;0.048286;0.142286;1.21896;0.6716;0.149277;0.134491;2.52097;1.36474;0.0194155;1.6838;0.853938;0.0546796;1.04204e-07;0.155014;3.67948;1.49784;1.12821;17.085;5.68224e-08;0.973507;0.0185304;2.16903;1.10204;0.181689;0.0542851;0.245931;1.8181;0.0744418;0.0603874;0.211564;1.60387;3.02471;0.796751;1.85438;1.55501;3.29467;14.8531;0.847722;0.969722;0.565147;0.00315544;0.00372555;1.61888;0.0081221;2.17187;4.5173;0.00412893;2.36686;1.13361;0.0725617;2.65719;1.46592;0.126519;1.558;2.16901;8.30741e-06;0.072363;0.406565;0.136437;0.167924;0.995456;15.2937;0.380525;0.0197774;0.0445569;0.00574846;0.0312901;0.163314;1.61575;0.571913;0.133598;70.0734;0.58065;2.61535;42.2552;599.286
1;40400;0.110079;2.74592e-07;0.0463234;0.152656;0.434984;2.45167;0.740906;0.173201;1.04577;0.864132;0.0916434;0.294455;2.702;22.9671;15.7019;0.0135873;1.81689;19.8232;0.340143;0.60592;0.0486374;1.73667;0.102477;0.181688;188.982;6.15891;0.0275752;0.0124752;1.40088;0.00427526;1.54701;0.0611327;0.981299;0.0486034;1.71431;0.199397;0.0558905;1.27004;1.79129;0.048286;0.142204;1.21892;0.671522;0.149276;0.134504;2.52102;1.36474;0.0194162;1.68381;0.853928;0.0546806;1.04204e-07;0.155017;3.67951;1.49783;1.12822;17.0854;5.68224e-08;0.973507;0.01853;2.16907;1.10205;0.181526;0.0542864;0.245903;1.81811;0.0744441;0.0603887;0.211525;1.6039;3.02481;0.796718;1.85433;1.55501;3.29475;14.8531;0.84761;0.969741;0.565159;0.0031555;0.00372564;1.61889;0.00812243;2.17192;4.51757;0.00412905;2.36689;1.13362;0.0725614;2.65727;1.46571;0.126523;1.55802;2.16905;2.5991e-06;0.0723642;0.406567;0.136441;0.167838;0.995449;15.2937;0.380535;0.0197775;0.0445572;0.00574699;0.0312917;0.16332;1.61572;0.571931;0.1336;70.0752;0.58065;2.61542;42.2559;599.283
1;40500;0.110107;5.49184e-07;0.0463264;0.152621;0.435001;2.4518;0.740952;0.17321;1.04583;0.864181;0.0915991;0.294322;2.70224;22.9674;15.7016;0.0135874;1.81693;19.8233;0.34011;0.605849;0.0486379;1.73676;0.102483;0.181692;188.981;6.15907;0.0275752;0.0124756;1.40065;0.00427531;1.54701;0.0611346;0.981303;0.048603;1.71433;0.198998;0.0558924;1.26997;1.79125;0.0482859;0.14204;1.21883;0.671365;0.149273;0.13453;2.52114;1.36474;0.0194175;1.68383;0.853907;0.0546824;1.04204e-07;0.155022;3.67958;1.49782;1.12826;17.0862;5.68224e-08;0.973507;0.0185293;2.16917;1.10206;0.1812;0.054289;0.245847;1.81813;0.0744487;0.0603913;0.211447;1.60398;3.02503;0.796654;1.85423;1.55501;3.29491;14.8531;0.847387;0.969778;0.565182;0.00315562;0.00372578;1.6189;0.00812308;2.17204;4.51811;0.0041293;2.36695;1.13363;0.0725608;2.65742;1.46529;0.126531;1.55806;2.16912;3.69379e-06;0.0723664;0.406573;0.13645;0.167667;0.995435;15.2937;0.380555;0.0197778;0.0445577;0.00574404;0.0312949;0.163332;1.61567;0.571967;0.133604;70.0788;0.58065;2.61555;42.2574;599.278
1;40600;0.110118;1.09837e-07;0.0463276;0.152607;0.435008;2.45186;0.74097;0.173214;1.04585;0.8642;0.0915848;0.29427;2.70234;22.9676;15.7015;0.0135874;1.81695;19.8233;0.340096;0.605821;0.048638;1.73679;0.102485;0.181694;188.981;6.15913;0.0275752;0.0124758;1.40056;0.00427533;1.54701;0.0611353;0.981304;0.0486028;1.71434;0.198841;0.0558931;1.26994;1.79123;0.0482859;0.141976;1.2188;0.671303;0.149272;0.13454;2.52119;1.36474;0.019418;1.68383;0.853899;0.0546831;1.04204e-07;0.155025;3.67961;1.49781;1.12828;17.0865;5.68224e-08;0.973507;0.018529;2.1692;1.10207;0.181071;0.05429;0.245825;1.81814;0.0744505;0.0603923;0.211417;1.60401;3.02511;0.796629;1.8542;1.55502;3.29497;14.8531;0.8473;0.969793;0.565192;0.00315566;0.00372584;1.6189;0.00812334;2.17208;4.51832;0.0041294;2.36697;1.13363;0.0725605;2.65748;1.46513;0.126534;1.55807;2.16915;2.59843e-06;0.0723673;0.406575;0.136454;0.1676;0.99543;15.2937;0.380563;0.0197779;0.044558;0.00574289;0.0312962;0.163336;1.61565;0.571981;0.133606;70.0803;0.58065;2.6156;42.258;599.276
1;40700;0.11014;2.19674e-07;0.04633;0.15258;0.435022;2.45196;0.741006;0.173221;1.04589;0.864239;0.0915574;0.294166;2.70253;22.9678;15.7013;0.0135874;1.81698;19.8234;0.34007;0.605766;0.0486383;1.73685;0.102489;0.181698;188.98;6.15926;0.0275753;0.0124761;1.40038;0.00427537;1.54701;0.0611368;0.981307;0.0486024;1.71436;0.198527;0.0558946;1.26989;1.7912;0.0482858;0.141847;1.21873;0.67118;0.149269;0.13456;2.52128;1.36474;0.019419;1.68385;0.853882;0.0546845;1.04204e-07;0.155029;3.67966;1.4978;1.12831;17.0871;5.68224e-08;0.973507;0.0185284;2.16928;1.10208;0.180814;0.0542921;0.245781;1.81816;0.0744541;0.0603944;0.211356;1.60407;3.02528;0.796579;1.85412;1.55502;3.2951;14.8531;0.847124;0.969822;0.56521;0.00315575;0.00372595;1.61891;0.00812384;2.17217;4.51874;0.0041296;2.36702;1.13364;0.0725601;2.65761;1.4648;0.12654;1.5581;2.16921;1.87495e-06;0.0723691;0.406579;0.13646;0.167465;0.995419;15.2937;0.380579;0.0197782;0.0445584;0.00574057;0.0312988;0.163345;1.61561;0.572009;0.133609;70.0831;0.580651;2.6157;42.2592;599.271
1;40800;0.110149;8.78694e-08;0.0463309;0.152569;0.435027;2.452;0.741021;0.173224;1.04591;0.864254;0.0915462;0.294124;2.70261;22.9679;15.7012;0.0135874;1.817;19.8234;0.340059;0.605743;0.0486385;1.73688;0.10249;0.181699;188.98;6.15931;0.0275753;0.0124762;1.40031;0.00427538;1.54701;0.0611374;0.981308;0.0486023;1.71436;0.1984;0.0558951;1.26987;1.79118;0.0482858;0.141795;1.2187;0.67113;0.149268;0.134568;2.52132;1.36474;0.0194194;1.68385;0.853876;0.054685;1.04204e-07;0.155031;3.67968;1.49779;1.12832;17.0873;5.68224e-08;0.973507;0.0185281;2.16931;1.10208;0.18071;0.054293;0.245763;1.81817;0.0744555;0.0603952;0.211331;1.60409;3.02534;0.796558;1.85409;1.55502;3.29515;14.8531;0.847053;0.969834;0.565217;0.00315579;0.003726;1.61891;0.00812405;2.1722;4.51891;0.00412968;2.36704;1.13365;0.0725599;2.65766;1.46467;0.126543;1.55811;2.16923;2.598e-06;0.0723698;0.406581;0.136463;0.167411;0.995415;15.2937;0.380586;0.0197782;0.0445586;0.00573963;0.0312998;0.163349;1.61559;0.57202;0.13361;70.0842;0.580651;2.61574;42.2597;599.269
1;40900;0.110166;1.75739e-07;0.0463328;0.152547;0.435039;2.45208;0.741049;0.173229;1.04594;0.864285;0.091527;0.29404;2.70276;22.9681;15.7011;0.0135875;1.81702;19.8234;0.340037;0.605699;0.0486387;1.73693;0.102494;0.181702;188.98;6.15941;0.0275754;0.0124765;1.40016;0.00427542;1.54701;0.0611386;0.98131;0.048602;1.71438;0.198149;0.0558962;1.26982;1.79116;0.0482857;0.141693;1.21864;0.671031;0.149266;0.134584;2.52139;1.36474;0.0194202;1.68386;0.853863;0.0546861;1.04204e-07;0.155034;3.67972;1.49778;1.12834;17.0878;5.68224e-08;0.973507;0.0185277;2.16936;1.10209;0.180505;0.0542947;0.245728;1.81818;0.0744583;0.0603969;0.211283;1.60414;3.02548;0.796518;1.85403;1.55502;3.29525;14.8531;0.846913;0.969858;0.565232;0.00315586;0.00372609;1.61892;0.00812445;2.17227;4.51925;0.00412983;2.36708;1.13366;0.0725595;2.65775;1.46441;0.126548;1.55814;2.16928;2.57515e-06;0.0723713;0.406585;0.136469;0.167303;0.995406;15.2937;0.380599;0.0197784;0.044559;0.00573778;0.0313018;0.163356;1.61555;0.572042;0.133612;70.0865;0.580651;2.61582;42.2607;599.266
1;41000;0.110201;3.51478e-07;0.0463366;0.152503;0.43506;2.45225;0.741107;0.173241;1.04601;0.864346;0.0914814;0.293874;2.70307;22.9685;15.7007;0.0135875;1.81708;19.8235;0.339995;0.60561;0.048639;1.73704;0.1025;0.181708;188.979;6.15961;0.0275755;0.0124771;1.39987;0.00427551;1.54701;0.061141;0.981315;0.0486014;1.7144;0.197648;0.0558984;1.26974;1.79111;0.0482855;0.141488;1.21853;0.670834;0.149263;0.134616;2.52153;1.36474;0.0194218;1.68389;0.853836;0.0546882;1.04204e-07;0.155041;3.67981;1.49776;1.12839;17.0887;5.68224e-08;0.973507;0.0185268;2.16948;1.1021;0.180095;0.054298;0.245658;1.81821;0.074464;0.0604003;0.211186;1.60423;3.02574;0.796438;1.85391;1.55503;3.29544;14.8531;0.846632;0.969905;0.565262;0.003156;0.00372626;1.61893;0.00812524;2.17241;4.51992;0.00413014;2.36716;1.13367;0.0725587;2.65795;1.46389;0.126557;1.55818;2.16937;1.85922e-05;0.0723741;0.406592;0.13648;0.167089;0.995389;15.2937;0.380625;0.0197788;0.0445598;0.00573408;0.0313059;0.16337;1.61549;0.572086;0.133617;70.091;0.580651;2.61599;42.2626;599.259
1;41100;0.110215;1.40591e-07;0.0463381;0.152485;0.43507;2.45232;0.741131;0.173245;1.04604;0.864371;0.0914857;0.293805;2.70319;22.9686;15.7006;0.0135875;1.8171;19.8235;0.339977;0.605573;0.0486392;1.73707;0.102503;0.181711;188.979;6.15971;0.0275756;0.0124773;1.39975;0.00427551;1.54701;0.0611421;0.981317;0.0486012;1.71441;0.197441;0.0558992;1.2697;1.79108;0.0482853;0.141403;1.21849;0.670753;0.149261;0.134629;2.52159;1.36474;0.0194225;1.68389;0.853826;0.054689;1.04204e-07;0.155044;3.67984;1.49775;1.12841;17.0891;5.68224e-08;0.973507;0.0185264;2.16953;1.1021;0.179926;0.0542995;0.245629;1.81822;0.0744662;0.0604016;0.211146;1.60427;3.02585;0.796405;1.85386;1.55503;3.29553;14.8531;0.846517;0.969924;0.565274;0.00315607;0.00372636;1.61893;0.00812556;2.17247;4.5202;0.00413026;2.36719;1.13368;0.0725584;2.65803;1.46367;0.126561;1.5582;2.16941;2.59739e-06;0.0723753;0.406594;0.136484;0.167;0.995382;15.2937;0.380636;0.0197789;0.0445601;0.00573256;0.0313076;0.163375;1.61546;0.572104;0.133619;70.0929;0.580651;2.61606;42.2634;599.256
1;41200;0.110243;2.81182e-07;0.0463411;0.15245;0.435087;2.45245;0.741176;0.173254;1.0461;0.864419;0.0914612;0.293672;2.70343;22.969;15.7003;0.0135876;1.81714;19.8236;0.339944;0.605502;0.0486394;1.73716;0.102508;0.181715;188.979;6.15987;0.0275758;0.0124777;1.39953;0.00427555;1.54701;0.0611442;0.98132;0.0486008;1.71443;0.197043;0.0559008;1.26963;1.79104;0.0482851;0.14124;1.2184;0.670596;0.149258;0.134654;2.52171;1.36474;0.0194238;1.68391;0.853805;0.0546905;1.04204e-07;0.15505;3.67991;1.49773;1.12845;17.0899;5.68224e-08;0.973507;0.0185257;2.16962;1.10212;0.1796;0.0543024;0.245573;1.81824;0.0744705;0.0604043;0.211069;1.60435;3.02606;0.796341;1.85377;1.55503;3.29568;14.8531;0.846294;0.969962;0.565297;0.0031562;0.0037265;1.61894;0.00812618;2.17258;4.52074;0.00413049;2.36725;1.13369;0.0725578;2.65819;1.46326;0.126568;1.55824;2.16948;7.04834e-06;0.0723776;0.4066;0.136493;0.166829;0.995369;15.2937;0.380657;0.0197792;0.0445607;0.00572961;0.0313108;0.163386;1.6154;0.572139;0.133623;70.0965;0.580651;2.61619;42.2649;599.251
1;41300;0.110255;1.12473e-07;0.0463424;0.152436;0.435095;2.4525;0.741195;0.173258;1.04612;0.86444;0.091458;0.293617;2.70354;22.9691;15.7002;0.0135876;1.81716;19.8236;0.339929;0.605472;0.0486395;1.73719;0.10251;0.181717;188.978;6.15994;0.0275759;0.0124779;1.39943;0.00427557;1.54701;0.0611451;0.981322;0.0486006;1.71444;0.196875;0.0559015;1.2696;1.79103;0.048285;0.141172;1.21836;0.67053;0.149256;0.134664;2.52176;1.36474;0.0194243;1.68392;0.853796;0.0546911;1.04204e-07;0.155052;3.67994;1.49772;1.12847;17.0902;5.68224e-08;0.973507;0.0185254;2.16966;1.10212;0.179463;0.0543036;0.245549;1.81825;0.0744723;0.0604054;0.211036;1.60438;3.02615;0.796314;1.85373;1.55504;3.29575;14.8532;0.8462;0.969978;0.565307;0.00315625;0.00372657;1.61894;0.00812644;2.17262;4.52096;0.00413059;2.36728;1.1337;0.0725575;2.65825;1.46308;0.126572;1.55825;2.16951;2.59709e-06;0.0723786;0.406602;0.136497;0.166757;0.995363;15.2937;0.380666;0.0197793;0.044561;0.00572837;0.0313122;0.163391;1.61538;0.572154;0.133625;70.098;0.580651;2.61624;42.2655;599.248
1;41400;0.110277;2.24946e-07;0.0463448;0.152408;0.435109;2.45261;0.741232;0.173265;1.04616;0.864478;0.0914455;0.293511;2.70373;22.9693;15.7;0.0135876;1.81719;19.8236;0.339902;0.605416;0.0486396;1.73725;0.102513;0.181721;188.978;6.16008;0.027576;0.0124783;1.39925;0.00427561;1.547;0.0611467;0.981325;0.0486003;1.71446;0.196558;0.0559027;1.26955;1.79099;0.0482848;0.141042;1.21829;0.670405;0.149254;0.134684;2.52185;1.36474;0.0194253;1.68393;0.853779;0.0546923;1.04204e-07;0.155057;3.67999;1.49771;1.1285;17.0908;5.68224e-08;0.973507;0.0185248;2.16973;1.10213;0.179203;0.0543059;0.245505;1.81827;0.0744757;0.0604076;0.210975;1.60444;3.02632;0.796263;1.85365;1.55504;3.29588;14.8532;0.846022;0.970008;0.565326;0.00315635;0.00372669;1.61895;0.00812693;2.17271;4.52139;0.00413078;2.36733;1.13371;0.072557;2.65838;1.46275;0.126577;1.55828;2.16957;2.02086e-06;0.0723804;0.406607;0.136504;0.166621;0.995353;15.2937;0.380683;0.0197796;0.0445615;0.00572603;0.0313148;0.163399;1.61533;0.572181;0.133628;70.1009;0.580651;2.61635;42.2667;599.244
1;41500;0.110307;8.99783e-08;0.046348;0.152369;0.435128;2.45275;0.741281;0.173275;1.04622;0.864532;0.0914483;0.293365;2.704;22.9697;15.6997;0.0135877;1.81723;19.8237;0.339865;0.605338;0.0486398;1.73731;0.102519;0.181726;188.977;6.1603;0.0275761;0.012479;1.39899;0.00427575;1.547;0.0611487;0.981329;0.0485998;1.71448;0.196121;0.0559045;1.26947;1.79095;0.0482845;0.140863;1.21819;0.670233;0.14925;0.134711;2.52198;1.36474;0.0194267;1.68395;0.853756;0.054694;1.04204e-07;0.155063;3.68007;1.49769;1.12854;17.0916;5.68224e-08;0.973507;0.018524;2.16984;1.10214;0.178846;0.0543085;0.245443;1.81829;0.0744807;0.0604108;0.21089;1.60452;3.02655;0.796193;1.85355;1.55504;3.29605;14.8532;0.845778;0.970049;0.565352;0.00315643;0.00372685;1.61895;0.00812761;2.17283;4.52198;0.00413106;2.36739;1.13372;0.0725563;2.65855;1.4623;0.126585;1.55832;2.16965;2.59728e-06;0.0723829;0.406613;0.136513;0.166434;0.995337;15.2938;0.380706;0.0197799;0.0445622;0.0057228;0.0313184;0.163411;1.61527;0.572219;0.133632;70.1048;0.58065;2.61649;42.2684;599.238
1;41600;0.110319;1.79957e-07;0.0463494;0.152354;0.435136;2.45281;0.741302;0.173279;1.04625;0.864553;0.091443;0.293306;2.70411;22.9698;15.6996;0.0135877;1.81725;19.8237;0.33985;0.605306;0.0486398;1.73735;0.102521;0.181728;188.977;6.16037;0.0275763;0.0124791;1.39889;0.00427568;1.547;0.0611498;0.98133;0.0485996;1.71449;0.195944;0.0559051;1.26944;1.79093;0.0482843;0.14079;1.21815;0.670163;0.149249;0.134723;2.52203;1.36474;0.0194273;1.68396;0.853747;0.0546946;1.04204e-07;0.155065;3.6801;1.49768;1.12855;17.0919;5.68224e-08;0.973507;0.0185237;2.16988;1.10214;0.178701;0.0543099;0.245418;1.8183;0.0744824;0.0604119;0.210856;1.60456;3.02664;0.796165;1.85351;1.55505;3.29612;14.8532;0.845678;0.970065;0.565362;0.00315654;0.00372694;1.61896;0.00812787;2.17288;4.52222;0.00413115;2.36742;1.13373;0.072556;2.65862;1.46211;0.126589;1.55833;2.16969;2.59717e-06;0.0723839;0.406616;0.136517;0.166358;0.995331;15.2938;0.380715;0.01978;0.0445625;0.00572148;0.0313198;0.163415;1.61525;0.572235;0.133634;70.1064;0.58065;2.61655;42.2691;599.236
1;41700;0.110344;3.59913e-07;0.046352;0.152323;0.435152;2.45292;0.741342;0.173287;1.0463;0.864596;0.0913899;0.293188;2.70432;22.9701;15.6994;0.0135877;1.81729;19.8238;0.33982;0.605243;0.0486399;1.73745;0.102525;0.181733;188.977;6.16048;0.0275765;0.0124793;1.39869;0.00427574;1.547;0.0611519;0.981334;0.0485993;1.7145;0.195589;0.0559063;1.26938;1.79089;0.048284;0.140645;1.21807;0.670024;0.149246;0.134745;2.52213;1.36474;0.0194284;1.68398;0.853729;0.0546957;1.04204e-07;0.15507;3.68016;1.49766;1.12859;17.0926;5.68224e-08;0.973507;0.0185231;2.16996;1.10215;0.17841;0.0543127;0.245369;1.81832;0.074486;0.0604142;0.210788;1.60462;3.02682;0.796108;1.85342;1.55505;3.29626;14.8532;0.84548;0.970099;0.565383;0.00315665;0.00372705;1.61896;0.00812841;2.17297;4.52269;0.00413135;2.36748;1.13374;0.0725554;2.65876;1.46174;0.126595;1.55836;2.16975;4.70413e-05;0.072386;0.406621;0.136525;0.166206;0.99532;15.2938;0.380735;0.0197803;0.044563;0.00571886;0.0313227;0.163424;1.6152;0.572265;0.133637;70.1096;0.58065;2.61666;42.2704;599.231
1;41800;0.110373;1.43965e-07;0.0463551;0.152286;0.43517;2.45306;0.74139;0.173297;1.04635;0.864646;0.0914259;0.293049;2.70458;22.9704;15.6991;0.0135878;1.81733;19.8238;0.339785;0.605169;0.0486399;1.73751;0.10253;0.181738;188.976;6.16069;0.0275768;0.0124798;1.39845;0.00427577;1.547;0.0611542;0.981337;0.048599;1.71452;0.195171;0.0559077;1.26931;1.79085;0.0482836;0.140475;1.21798;0.669859;0.149243;0.13477;2.52225;1.36474;0.0194297;1.68399;0.853707;0.054697;1.04204e-07;0.155076;3.68023;1.49764;1.12863;17.0934;5.68224e-08;0.973507;0.0185223;2.17006;1.10217;0.178069;0.0543158;0.24531;1.81834;0.0744902;0.060417;0.210707;1.6047;3.02704;0.796041;1.85332;1.55505;3.29642;14.8532;0.845246;0.970139;0.565408;0.00315678;0.00372724;1.61897;0.00812903;2.17309;4.52326;0.00413158;2.36754;1.13375;0.0725547;2.65892;1.46131;0.126602;1.5584;2.16983;2.59659e-06;0.0723884;0.406627;0.136534;0.166027;0.995307;15.2938;0.380758;0.0197805;0.0445637;0.00571577;0.0313261;0.163435;1.61514;0.572301;0.133641;70.1134;0.58065;2.6168;42.272;599.225
1;41900;0.110392;2.8793e-07;0.0463572;0.152261;0.435183;2.45315;0.741422;0.173303;1.04639;0.864679;0.0914127;0.292956;2.70475;22.9706;15.6989;0.0135878;1.81736;19.8239;0.339761;0.60512;0.0486399;1.73757;0.102533;0.181742;188.976;6.1608;0.027577;0.0124801;1.39829;0.00427579;1.54699;0.0611558;0.98134;0.0485987;1.71454;0.194894;0.0559086;1.26926;1.79082;0.0482833;0.140361;1.21792;0.66975;0.14924;0.134788;2.52233;1.36474;0.0194306;1.68401;0.853692;0.0546978;1.04204e-07;0.15508;3.68028;1.49763;1.12866;17.0939;5.68224e-08;0.973507;0.0185219;2.17012;1.10217;0.177841;0.0543179;0.245272;1.81836;0.074493;0.0604189;0.210653;1.60475;3.02719;0.795996;1.85326;1.55506;3.29653;14.8532;0.84509;0.970165;0.565424;0.00315688;0.00372735;1.61897;0.00812944;2.17316;4.52363;0.00413173;2.36759;1.13376;0.0725543;2.65903;1.46102;0.126607;1.55842;2.16988;9.29116e-06;0.07239;0.406631;0.13654;0.165907;0.995298;15.2938;0.380773;0.0197807;0.0445642;0.00571371;0.0313284;0.163441;1.6151;0.572324;0.133644;70.1159;0.58065;2.61689;42.273;599.221
1;42000;0.110416;1.15172e-07;0.0463598;0.152231;0.435199;2.45326;0.74146;0.173311;1.04644;0.86472;0.0914122;0.292843;2.70495;22.9709;15.6987;0.0135878;1.81739;19.8239;0.339732;0.605059;0.0486399;1.73763;0.102537;0.181747;188.975;6.16095;0.0275773;0.0124805;1.39809;0.00427585;1.54699;0.0611578;0.981343;0.0485985;1.71456;0.194552;0.0559096;1.2692;1.79078;0.048283;0.140222;1.21784;0.669616;0.149238;0.134809;2.52243;1.36474;0.0194317;1.68402;0.853674;0.0546988;1.04204e-07;0.155085;3.68034;1.49761;1.12869;17.0946;5.68224e-08;0.973507;0.0185213;2.1702;1.10218;0.177562;0.0543205;0.245224;1.81837;0.0744964;0.0604212;0.210588;1.60482;3.02737;0.795942;1.85318;1.55506;3.29667;14.8532;0.844899;0.970197;0.565444;0.00315698;0.00372748;1.61898;0.00812995;2.17326;4.52409;0.00413192;2.36764;1.13377;0.0725537;2.65916;1.46066;0.126613;1.55845;2.16994;2.59678e-06;0.072392;0.406636;0.136547;0.165761;0.995288;15.2938;0.380792;0.019781;0.0445647;0.00571118;0.0313311;0.16345;1.61505;0.572353;0.133647;70.119;0.58065;2.61701;42.2743;599.217
1;42100;0.110431;2.30344e-07;0.0463614;0.152212;0.435208;2.45333;0.741485;0.173315;1.04647;0.864746;0.091408;0.29277;2.70509;22.971;15.6985;0.0135879;1.81741;19.8239;0.339714;0.60502;0.0486399;1.73767;0.10254;0.181749;188.975;6.16104;0.0275774;0.0124808;1.39797;0.00427588;1.54699;0.061159;0.981345;0.0485983;1.71457;0.194335;0.0559102;1.26917;1.79076;0.0482828;0.140133;1.21779;0.66953;0.149236;0.134822;2.5225;1.36474;0.0194324;1.68403;0.853663;0.0546994;1.04204e-07;0.155088;3.68037;1.4976;1.12871;17.095;5.68224e-08;0.973507;0.0185209;2.17025;1.10219;0.177384;0.0543221;0.245194;1.81838;0.0744986;0.0604227;0.210546;1.60486;3.02748;0.795907;1.85313;1.55506;3.29675;14.8532;0.844778;0.970218;0.565457;0.00315705;0.00372756;1.61898;0.00813027;2.17332;4.52438;0.00413204;2.36767;1.13378;0.0725534;2.65925;1.46043;0.126617;1.55847;2.16998;2.59034e-06;0.0723932;0.406639;0.136552;0.165668;0.995282;15.2938;0.380804;0.0197811;0.0445651;0.00570957;0.0313329;0.163455;1.61502;0.572372;0.133649;70.1209;0.58065;2.61708;42.2751;599.214
