condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;acald;accoa;acdhlpl_PdhC;actp;ade;adn;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;co2;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dudp;dump;duri;dutp;e4p;f6p;fa;fad;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gsn;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;na1;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r1p;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;57700;0.0278855;2.08375e-07;0.0335317;0.151535;0.339988;1.8928;0.0923387;0.0218139;0.825439;0.681273;0.0401941;0.642869;1.67309;20.614;16.5433;0.262894;0.970359;1.19027;1.38258;0.603276;0.633547;0.508719;0.858135;1.23269;0.0974304;0.121503;174.694;6.11748;0.721912;0.00986046;0.8446;0.107094;1.0012;0.0905219;0.253692;0.892216;0.960083;1.55866;0.842643;0.0553869;1.65103;0.301505;0.0408622;0.379851;0.929786;0.847208;0.433716;0.629878;2.07918;1.28249;0.0165892;1.55326;0.850543;0.0478235;1.63886;1.24713;0.588564;7.01878e-06;0.146221;3.75106;1.35328;8.99218e-08;0.943909;13.3416;1.16744;0.894292;0.0208646;1.80397;1.13096;0.875798;0.255534;0.196672;1.42428;0.0661398;0.299455;0.03989;0.934982;1.30447;1.88994;0.778286;1.40267;1.42843;0.896344;2.89431;1.33056;1.3544;0.827355;0.502221;0.0102662;0.0124537;1.38899;0.00663626;1.57839;1.83393;0.00366649;2.08281;2.47905;0.0455521;1.97739;1.77996;0.113199;1.23895;0.0350116;2.21802;0.403037;0.0735139;0.484306;0.100349;0.567884;0.749291;0.999616;0.308219;0.016135;0.0363921;0.00844033;0.538602;0.143456;1.37868;0.455499;0.134755;58.2124;0.635163;1.87598;34.4953;684.242
1;57800;0.0279182;4.16751e-07;0.0335395;0.151545;0.340052;1.89312;0.0923584;0.0218183;0.825587;0.681396;0.0402041;0.642625;1.6737;20.6141;16.5429;0.262299;0.970424;1.19035;1.38248;0.603378;0.633414;0.509487;0.857238;1.23258;0.0974261;0.121549;174.693;6.11663;0.722113;0.00986572;0.844179;0.107124;1.0012;0.0905325;0.253761;0.892223;0.959487;1.55868;0.842596;0.0553888;1.65107;0.300971;0.0408671;0.379375;0.929921;0.847164;0.433136;0.629553;2.0795;1.28275;0.0165872;1.55327;0.850506;0.0478191;1.63869;1.24745;0.588283;0.000207141;0.146226;3.75099;1.35345;8.99218e-08;0.944044;13.3461;1.16723;0.894292;0.0208616;1.80425;1.13094;0.875267;0.255573;0.196366;1.42464;0.0661438;0.298576;0.0398952;0.935302;1.30468;1.89071;0.778158;1.40357;1.42867;0.896604;2.89446;1.33089;1.35406;0.827257;0.502171;0.0102651;0.0124527;1.38933;0.00663588;1.57894;1.83403;0.00366628;2.08283;2.47999;0.0454809;1.97778;1.77942;0.1132;1.23936;0.0350365;2.21803;0.40251;0.0735142;0.484148;0.100371;0.567577;0.749075;0.999616;0.308278;0.016137;0.0363965;0.00843945;0.537507;0.143467;1.37855;0.4556;0.134756;58.2203;0.635019;1.87664;34.506;684.22
1;57900;0.0279474;1.667e-07;0.0335464;0.151555;0.34011;1.8934;0.092376;0.0218221;0.825719;0.681505;0.040213;0.642407;1.67424;20.6143;16.5425;0.261767;0.970482;1.19043;1.38239;0.603469;0.633295;0.510173;0.856436;1.23248;0.0974223;0.121589;174.693;6.11587;0.722293;0.00987043;0.843802;0.10715;1.0012;0.090542;0.253823;0.892229;0.958954;1.5587;0.842553;0.0553905;1.65111;0.300494;0.0408714;0.378949;0.930041;0.847125;0.432618;0.629263;2.07978;1.28298;0.0165854;1.55329;0.850473;0.0478153;1.63885;1.24774;0.588033;7.01879e-06;0.146231;3.75092;1.3536;8.99218e-08;0.944165;13.3501;1.16704;0.894292;0.020859;1.8045;1.13093;0.874793;0.255607;0.196092;1.42496;0.0661473;0.297789;0.0398999;0.935588;1.30487;1.8914;0.778044;1.40437;1.42888;0.896838;2.8946;1.33118;1.35374;0.82717;0.502127;0.0102641;0.0124519;1.38963;0.00663554;1.57944;1.83412;0.00366609;2.08299;2.48083;0.0454193;1.97813;1.77894;0.113202;1.23966;0.0350588;2.21805;0.402039;0.0735145;0.484008;0.10039;0.567302;0.748882;0.999616;0.308331;0.0161388;0.0364005;0.00843867;0.536527;0.143477;1.37843;0.455689;0.134757;58.2274;0.634891;1.87722;34.5155;684.201
1;58000;0.0279729;3.33401e-07;0.0335525;0.151563;0.34016;1.89364;0.0923913;0.0218255;0.825835;0.6816;0.0402207;0.642217;1.67472;20.6144;16.5421;0.261304;0.970532;1.1905;1.3823;0.603548;0.633192;0.51077;0.855736;1.2324;0.097419;0.121624;174.692;6.11521;0.722449;0.00987454;0.843472;0.107173;1.0012;0.0905502;0.253877;0.892234;0.958489;1.55872;0.842516;0.0553922;1.65115;0.300078;0.0408751;0.378578;0.930146;0.847091;0.432166;0.62901;2.08003;1.28319;0.0165839;1.5533;0.850444;0.0478122;1.63883;1.24799;0.587814;2.72224e-05;0.146235;3.75086;1.35373;8.99218e-08;0.944271;13.3535;1.16688;0.894292;0.0208566;1.80472;1.13091;0.874379;0.255637;0.195853;1.42524;0.0661505;0.297102;0.039904;0.935838;1.30504;1.89199;0.777945;1.40507;1.42907;0.897041;2.89472;1.33144;1.35347;0.827094;0.502088;0.0102633;0.0124512;1.3899;0.00663525;1.57988;1.8342;0.00366593;2.08305;2.48156;0.0453671;1.97844;1.77851;0.113203;1.23995;0.0350783;2.21806;0.401628;0.0735148;0.483886;0.100407;0.567062;0.748715;0.999616;0.308377;0.0161404;0.0364039;0.00843798;0.535674;0.143485;1.37832;0.455768;0.134758;58.2335;0.634779;1.87774;34.5238;684.184
1;58100;0.0279955;1.3336e-07;0.0335579;0.151571;0.340205;1.89386;0.0924049;0.0218284;0.825937;0.681685;0.0402276;0.642049;1.67514;20.6145;16.5418;0.260893;0.970577;1.19055;1.38223;0.603618;0.6331;0.5113;0.855116;1.23233;0.097416;0.121656;174.692;6.11463;0.722588;0.00987819;0.843179;0.107193;1.0012;0.0905575;0.253925;0.892239;0.958078;1.55873;0.842483;0.0553937;1.65118;0.299709;0.0408783;0.378249;0.930239;0.847061;0.431766;0.628785;2.08025;1.28337;0.0165825;1.55331;0.850418;0.0478095;1.63884;1.24822;0.587621;7.01987e-06;0.146238;3.7508;1.35384;8.99218e-08;0.944364;13.3566;1.16673;0.894292;0.0208546;1.80491;1.1309;0.874013;0.255664;0.195642;1.42549;0.0661532;0.296493;0.0399076;0.93606;1.30518;1.89252;0.777857;1.40569;1.42924;0.897221;2.89483;1.33167;1.35323;0.827028;0.502054;0.0102625;0.0124505;1.39013;0.006635;1.58026;1.83427;0.00366579;2.08312;2.48221;0.045322;1.97871;1.77814;0.113204;1.24021;0.0350955;2.21808;0.401264;0.0735151;0.483779;0.100422;0.56685;0.748566;0.999616;0.308418;0.0161418;0.036407;0.00843738;0.534918;0.143493;1.37823;0.455837;0.134758;58.2389;0.63468;1.87819;34.5312;684.17
1;58200;0.0280158;2.66721e-07;0.0335627;0.151577;0.340245;1.89406;0.0924171;0.0218311;0.826029;0.681761;0.0402338;0.641898;1.67552;20.6146;16.5415;0.260526;0.970617;1.19061;1.38217;0.603681;0.633018;0.511774;0.854559;1.23226;0.0974134;0.121684;174.691;6.1141;0.722713;0.00988146;0.842916;0.107211;1.0012;0.0905641;0.253968;0.892243;0.957709;1.55875;0.842453;0.0553951;1.65121;0.299379;0.0408812;0.377954;0.930322;0.847034;0.431407;0.628584;2.08044;1.28353;0.0165813;1.55332;0.850395;0.0478071;1.63883;1.24842;0.587447;4.90175e-06;0.146241;3.75075;1.35394;8.99218e-08;0.944448;13.3594;1.1666;0.894292;0.0208527;1.80509;1.13089;0.873685;0.255687;0.195453;1.42571;0.0661557;0.295947;0.0399108;0.93626;1.30531;1.893;0.777778;1.40625;1.42938;0.897383;2.89492;1.33187;1.35302;0.826968;0.502024;0.0102619;0.01245;1.39034;0.00663477;1.5806;1.83433;0.00366566;2.08318;2.48278;0.0452824;1.97895;1.7778;0.113205;1.24044;0.035111;2.21809;0.400938;0.0735154;0.483683;0.100436;0.56666;0.748433;0.999616;0.308454;0.0161431;0.0364097;0.00843683;0.534239;0.1435;1.37814;0.4559;0.134759;58.2438;0.634592;1.8786;34.5378;684.156
1;58300;0.0280435;1.06688e-07;0.0335693;0.151586;0.340299;1.89432;0.0924337;0.0218347;0.826153;0.681864;0.0402422;0.641692;1.67603;20.6147;16.5411;0.260024;0.970671;1.19068;1.38208;0.603767;0.632906;0.512421;0.8538;1.23217;0.0974099;0.121722;174.691;6.11339;0.722883;0.00988592;0.842557;0.107236;1.0012;0.090573;0.254027;0.892249;0.957205;1.55876;0.842413;0.0553971;1.65124;0.298929;0.040885;0.377553;0.930436;0.846997;0.430918;0.62831;2.08071;1.28375;0.0165797;1.55334;0.850364;0.0478038;1.63883;1.24869;0.587211;7.02036e-06;0.146246;3.75069;1.35408;8.99218e-08;0.944563;13.3631;1.16642;0.894292;0.0208502;1.80532;1.13088;0.873237;0.25572;0.195195;1.42602;0.0661591;0.295202;0.0399152;0.936532;1.30549;1.89364;0.77767;1.40701;1.42959;0.897603;2.89505;1.33215;1.35272;0.826887;0.501983;0.010261;0.0124492;1.39062;0.00663446;1.58107;1.83442;0.00366548;2.08326;2.48357;0.0452299;1.97928;1.77734;0.113206;1.24076;0.0351322;2.2181;0.400493;0.0735158;0.483553;0.100454;0.566401;0.748252;0.999616;0.308504;0.0161448;0.0364134;0.00843609;0.533315;0.143509;1.37803;0.455984;0.13476;58.2504;0.634471;1.87915;34.5468;684.138
1;58400;0.0280572;2.13376e-07;0.0335726;0.151591;0.340327;1.89446;0.092442;0.0218366;0.826216;0.681915;0.0402464;0.641589;1.67629;20.6147;16.541;0.259775;0.970699;1.19071;1.38203;0.60381;0.63285;0.512743;0.853421;1.23213;0.0974081;0.121741;174.69;6.11304;0.722967;0.00988815;0.842378;0.107248;1.0012;0.0905774;0.254056;0.892252;0.956955;1.55877;0.842393;0.0553981;1.65126;0.298704;0.0408868;0.377353;0.930492;0.846979;0.430674;0.628174;2.08084;1.28386;0.0165789;1.55334;0.850348;0.0478023;1.63882;1.24883;0.587093;7.0205e-06;0.146248;3.75065;1.35415;8.99218e-08;0.94462;13.365;1.16633;0.894292;0.0208489;1.80544;1.13087;0.873014;0.255736;0.195067;1.42617;0.0661608;0.294831;0.0399174;0.936668;1.30558;1.89396;0.777616;1.40738;1.42969;0.897713;2.89512;1.33228;1.35258;0.826847;0.501962;0.0102606;0.0124488;1.39077;0.00663431;1.58131;1.83446;0.0036654;2.0833;2.48396;0.0452044;1.97944;1.77711;0.113206;1.24091;0.0351428;2.21811;0.400271;0.073516;0.483488;0.100463;0.566272;0.748162;0.999615;0.308529;0.0161457;0.0364153;0.00843572;0.532855;0.143514;1.37797;0.456027;0.13476;58.2538;0.634411;1.87942;34.5512;684.129
1;58500;0.0280847;4.26753e-07;0.0335791;0.1516;0.340381;1.89472;0.0924586;0.0218402;0.82634;0.682018;0.0402547;0.641384;1.6768;20.6148;16.5406;0.259276;0.970753;1.19078;1.38195;0.603895;0.632738;0.513386;0.852664;1.23204;0.0974046;0.121779;174.69;6.11233;0.723136;0.0098926;0.842019;0.107272;1.0012;0.0905863;0.254114;0.892258;0.956454;1.55879;0.842353;0.0554002;1.6513;0.298256;0.0408905;0.376953;0.930605;0.846942;0.430187;0.627901;2.08111;1.28408;0.0165772;1.55336;0.850317;0.0477992;1.63874;1.2491;0.586857;0.000100607;0.146252;3.75058;1.35429;8.99218e-08;0.944733;13.3687;1.16615;0.894292;0.0208464;1.80568;1.13085;0.872569;0.255768;0.194811;1.42647;0.0661642;0.294088;0.0399218;0.93694;1.30576;1.89461;0.777509;1.40814;1.42989;0.897933;2.89525;1.33256;1.35228;0.826767;0.501922;0.0102597;0.0124481;1.39105;0.00663401;1.58177;1.83454;0.00366522;2.08335;2.48475;0.0451543;1.97977;1.77664;0.113208;1.24124;0.0351639;2.21813;0.399828;0.0735164;0.48336;0.100482;0.566014;0.747981;0.999615;0.308579;0.0161474;0.036419;0.00843498;0.531935;0.143523;1.37786;0.456111;0.134761;58.2604;0.634291;1.87997;34.5602;684.111
1;58600;0.0281246;1.70701e-07;0.0335886;0.151612;0.34046;1.8951;0.0924826;0.0218454;0.82652;0.682167;0.0402669;0.641088;1.67754;20.615;16.54;0.258554;0.970832;1.19089;1.38182;0.604019;0.632576;0.514317;0.851568;1.23191;0.0973995;0.121835;174.689;6.11131;0.723381;0.00989904;0.841499;0.107308;1.0012;0.0905991;0.254198;0.892266;0.955728;1.55882;0.842295;0.0554033;1.65135;0.297607;0.0408957;0.376373;0.930768;0.846889;0.429482;0.627506;2.0815;1.2844;0.0165749;1.55338;0.850272;0.0477949;1.63881;1.2495;0.586516;7.02479e-06;0.146259;3.75049;1.35449;8.99218e-08;0.944898;13.3741;1.16589;0.894292;0.0208428;1.80602;1.13083;0.871924;0.255815;0.194441;1.42691;0.066169;0.293012;0.0399281;0.937335;1.30602;1.89554;0.777354;1.40923;1.43018;0.898251;2.89543;1.33296;1.35186;0.826651;0.501863;0.0102584;0.012447;1.39146;0.00663357;1.58245;1.83467;0.00366497;2.0835;2.48588;0.0450844;1.98025;1.77597;0.11321;1.24168;0.0351945;2.21816;0.399187;0.0735171;0.483174;0.100508;0.56564;0.747721;0.999615;0.308651;0.0161498;0.0364244;0.00843391;0.530602;0.143536;1.3777;0.456233;0.134763;58.2699;0.634117;1.88077;34.5731;684.085
1;58700;0.0281453;3.41402e-07;0.0335935;0.151619;0.3405;1.8953;0.092495;0.0218481;0.826613;0.682244;0.0402731;0.640934;1.67793;20.6151;16.5397;0.25818;0.970872;1.19094;1.38175;0.604083;0.632493;0.514799;0.850999;1.23185;0.0973969;0.121864;174.689;6.11078;0.723508;0.00990239;0.841228;0.107326;1.0012;0.0906057;0.254242;0.892271;0.955353;1.55883;0.842265;0.055405;1.65138;0.29727;0.0408983;0.376073;0.930853;0.846861;0.429116;0.627301;2.0817;1.28457;0.0165737;1.55339;0.850248;0.0477928;1.6388;1.2497;0.58634;1.26276e-05;0.146262;3.75043;1.3546;8.99218e-08;0.944984;13.3769;1.16576;0.894292;0.0208409;1.8062;1.13082;0.87159;0.255839;0.194249;1.42713;0.0661716;0.292455;0.0399314;0.93754;1.30615;1.89602;0.777273;1.4098;1.43033;0.898415;2.89553;1.33317;1.35164;0.826592;0.501833;0.0102577;0.0124464;1.39167;0.00663335;1.5828;1.83473;0.00366484;2.08356;2.48646;0.0450494;1.98049;1.77562;0.11321;1.24191;0.0352104;2.21818;0.398855;0.0735175;0.483079;0.100522;0.565446;0.747586;0.999615;0.308688;0.0161511;0.0364272;0.00843336;0.529912;0.143543;1.37762;0.456297;0.134764;58.2749;0.634027;1.88118;34.5798;684.071
1;58800;0.0281755;1.36561e-07;0.0336007;0.151628;0.34056;1.89559;0.0925132;0.0218521;0.826749;0.682357;0.0402823;0.640709;1.67849;20.6152;16.5393;0.257634;0.970932;1.19102;1.38166;0.604177;0.63237;0.515505;0.850166;1.23175;0.097393;0.121906;174.688;6.11001;0.723694;0.00990729;0.840832;0.107353;1.0012;0.0906155;0.254306;0.892277;0.954802;1.55885;0.842221;0.0554075;1.65142;0.296778;0.0409022;0.375634;0.930977;0.846821;0.428581;0.627001;2.08199;1.28481;0.0165719;1.5534;0.850214;0.0477897;1.63879;1.25;0.586081;7.02172e-06;0.146267;3.75036;1.35475;8.99218e-08;0.945109;13.381;1.16556;0.894292;0.0208381;1.80646;1.1308;0.8711;0.255874;0.193968;1.42746;0.0661753;0.291637;0.0399362;0.937841;1.30635;1.89673;0.777155;1.41063;1.43054;0.898657;2.89567;1.33347;1.35132;0.826505;0.501789;0.0102568;0.0124456;1.39199;0.00663302;1.58331;1.83482;0.00366466;2.08365;2.48732;0.0449995;1.98085;1.77511;0.113212;1.24226;0.0352337;2.2182;0.398368;0.0735181;0.48294;0.100542;0.565163;0.747388;0.999615;0.308743;0.016153;0.0364313;0.00843254;0.528901;0.143554;1.37749;0.45639;0.134765;58.2822;0.633896;1.88179;34.5896;684.051
1;58900;0.0281918;2.73122e-07;0.0336045;0.151634;0.340592;1.89574;0.0925229;0.0218542;0.826823;0.682417;0.0402872;0.640588;1.67879;20.6153;16.5391;0.25734;0.970964;1.19106;1.3816;0.604228;0.632304;0.515883;0.849718;1.2317;0.097391;0.121928;174.688;6.1096;0.723794;0.00990992;0.840619;0.107368;1.0012;0.0906207;0.25434;0.89228;0.954507;1.55886;0.842197;0.0554089;1.65145;0.296514;0.0409042;0.375398;0.931044;0.846799;0.428294;0.62684;2.08214;1.28494;0.016571;1.55341;0.850195;0.0477881;1.63879;1.25016;0.585943;7.0219e-06;0.146269;3.75032;1.35483;8.99218e-08;0.945176;13.3832;1.16546;0.894292;0.0208366;1.8066;1.1308;0.870838;0.255893;0.193818;1.42764;0.0661773;0.291198;0.0399388;0.938003;1.30645;1.8971;0.777092;1.41107;1.43066;0.898786;2.89575;1.33363;1.35114;0.826458;0.501765;0.0102563;0.0124452;1.39215;0.00663285;1.58359;1.83487;0.00366456;2.0837;2.48778;0.0449733;1.98104;1.77483;0.113213;1.24244;0.0352462;2.21822;0.398107;0.0735184;0.482866;0.100553;0.565011;0.747283;0.999615;0.308772;0.016154;0.0364335;0.00843211;0.528359;0.143559;1.37743;0.456439;0.134766;58.2861;0.633825;1.88211;34.5948;684.041
1;59000;0.0282243;5.46244e-07;0.0336122;0.151644;0.340656;1.89606;0.0925425;0.0218585;0.826969;0.682538;0.0402972;0.640346;1.67939;20.6154;16.5386;0.256753;0.971028;1.19114;1.3815;0.604329;0.632173;0.516641;0.848822;1.2316;0.0973869;0.121974;174.687;6.10877;0.723993;0.00991519;0.840191;0.107397;1.0012;0.0906311;0.254409;0.892287;0.953916;1.55889;0.84215;0.0554117;1.65149;0.295985;0.0409081;0.374926;0.931177;0.846756;0.427719;0.626519;2.08246;1.2852;0.0165691;1.55343;0.850158;0.0477849;1.63799;1.25048;0.585665;0.000963067;0.146275;3.75024;1.355;8.99218e-08;0.945311;13.3876;1.16525;0.894292;0.0208336;1.80688;1.13078;0.870312;0.255931;0.193517;1.42799;0.0661813;0.290319;0.0399438;0.938327;1.30666;1.89786;0.776966;1.41197;1.4309;0.899046;2.8959;1.33396;1.3508;0.826365;0.501718;0.0102553;0.0124443;1.39249;0.00663251;1.58414;1.83498;0.00366435;2.08346;2.4887;0.0449224;1.98143;1.77428;0.113214;1.24299;0.0352713;2.21824;0.397584;0.0735191;0.482717;0.100575;0.564707;0.747071;0.999615;0.308831;0.016156;0.0364379;0.00843123;0.527273;0.14357;1.3773;0.456539;0.134767;58.2939;0.633684;1.88276;34.6054;684.02
1;59100;0.0282543;1.09249e-07;0.0336194;0.151653;0.340716;1.89634;0.0925605;0.0218625;0.827104;0.68265;0.0403062;0.640123;1.67995;20.6156;16.5382;0.256211;0.971087;1.19122;1.3814;0.604422;0.632051;0.51734;0.847994;1.2315;0.0973831;0.122016;174.686;6.10801;0.724178;0.00992007;0.839796;0.107424;1.0012;0.0906407;0.254473;0.892294;0.953369;1.55891;0.842106;0.0554143;1.65153;0.295496;0.0409116;0.37449;0.9313;0.846715;0.427188;0.626221;2.08275;1.28544;0.0165674;1.55344;0.850124;0.047782;1.63877;1.25078;0.585409;7.02256e-06;0.14628;3.75016;1.35515;8.99218e-08;0.945435;13.3916;1.16505;0.894292;0.0208308;1.80713;1.13076;0.869827;0.255966;0.193239;1.42832;0.066185;0.289506;0.0399486;0.938627;1.30685;1.89856;0.776849;1.41279;1.43111;0.899286;2.89604;1.33426;1.35048;0.82628;0.501675;0.0102543;0.0124435;1.3928;0.00663219;1.58465;1.83507;0.00366417;2.08389;2.48955;0.0448769;1.98179;1.77377;0.113216;1.24315;0.0352946;2.21827;0.397101;0.0735197;0.482581;0.100594;0.564425;0.746875;0.999615;0.308885;0.0161579;0.0364419;0.00843043;0.52627;0.14358;1.37718;0.456631;0.134768;58.3011;0.633554;1.88336;34.6151;684
1;59200;0.0282712;2.18497e-07;0.0336234;0.151658;0.340749;1.8965;0.0925707;0.0218647;0.82718;0.682713;0.0403113;0.639997;1.68027;20.6156;16.538;0.255905;0.971121;1.19126;1.38135;0.604474;0.631982;0.517735;0.847526;1.23145;0.097381;0.12204;174.686;6.10758;0.724282;0.00992282;0.839573;0.107439;1.0012;0.0906462;0.254508;0.892297;0.953061;1.55892;0.842082;0.0554159;1.65156;0.295221;0.0409136;0.374245;0.931369;0.846693;0.426888;0.626054;2.08291;1.28558;0.0165664;1.55345;0.850105;0.0477805;1.63877;1.25095;0.585264;7.01597e-06;0.146283;3.75012;1.35523;8.99218e-08;0.945505;13.3939;1.16494;0.894292;0.0208293;1.80728;1.13075;0.869553;0.255986;0.193083;1.42851;0.0661871;0.289047;0.0399513;0.938797;1.30696;1.89896;0.776783;1.41325;1.43124;0.899421;2.89612;1.33443;1.35029;0.826232;0.501651;0.0102538;0.0124431;1.39297;0.00663201;1.58494;1.83512;0.00366407;2.08394;2.49002;0.0448519;1.98199;1.77348;0.113216;1.24334;0.0353077;2.21829;0.396828;0.0735201;0.482505;0.100606;0.564267;0.746765;0.999615;0.308916;0.0161589;0.0364442;0.00842997;0.525705;0.143586;1.37711;0.456683;0.134769;58.3052;0.633481;1.8837;34.6205;683.989
1;59300;0.0283051;4.36995e-07;0.0336314;0.151669;0.340816;1.89683;0.0925911;0.0218692;0.827333;0.682839;0.0403216;0.639746;1.68089;20.6158;16.5375;0.255295;0.971187;1.19135;1.38124;0.60458;0.631845;0.518522;0.846592;1.23134;0.0973768;0.122087;174.685;6.10672;0.72449;0.00992832;0.839126;0.107469;1.0012;0.090657;0.25458;0.892304;0.952446;1.55894;0.842032;0.055419;1.6516;0.29467;0.0409174;0.373754;0.931507;0.846648;0.42629;0.625719;2.08324;1.28585;0.0165645;1.55347;0.850067;0.0477774;1.63761;1.25128;0.584975;0.00139183;0.146288;3.75003;1.35541;8.99218e-08;0.945645;13.3985;1.16472;0.894292;0.0208262;1.80757;1.13073;0.869006;0.256025;0.192771;1.42888;0.0661912;0.28813;0.0399566;0.939136;1.30718;1.89974;0.776651;1.41418;1.43148;0.899691;2.89627;1.33477;1.34993;0.826137;0.501603;0.0102527;0.0124422;1.39332;0.00663166;1.58551;1.83523;0.00366386;2.08355;2.49098;0.0448032;1.98239;1.7729;0.113218;1.24398;0.0353339;2.21832;0.396284;0.0735209;0.482353;0.100628;0.56395;0.746545;0.999615;0.308977;0.016161;0.0364488;0.00842905;0.524574;0.143598;1.37697;0.456787;0.134771;58.3133;0.633335;1.88437;34.6314;683.967
1;59400;0.0283461;1.74798e-07;0.0336411;0.151682;0.340897;1.89722;0.0926157;0.0218745;0.827516;0.682992;0.040334;0.639441;1.68165;20.616;16.537;0.254557;0.971268;1.19146;1.38111;0.604707;0.631679;0.519475;0.845459;1.23121;0.0973718;0.122145;174.684;6.10569;0.724742;0.00993499;0.838583;0.107506;1.0012;0.0906701;0.254666;0.892313;0.951701;1.55897;0.841973;0.0554228;1.65166;0.294004;0.0409219;0.373159;0.931675;0.846593;0.425565;0.625313;2.08364;1.28617;0.0165622;1.55349;0.85002;0.0477736;1.63875;1.25169;0.584626;7.17833e-06;0.146295;3.74993;1.35561;8.99218e-08;0.945815;13.404;1.16446;0.894292;0.0208224;1.80792;1.13071;0.868344;0.256073;0.192393;1.42932;0.0661963;0.287019;0.0399631;0.939548;1.30745;1.9007;0.776491;1.4153;1.43178;0.900019;2.89646;1.33518;1.3495;0.826022;0.501544;0.0102515;0.0124411;1.39374;0.00663125;1.5862;1.83535;0.00366361;2.08417;2.49213;0.0447468;1.98288;1.77219;0.11322;1.24418;0.0353657;2.21836;0.395625;0.0735219;0.48217;0.100655;0.563567;0.74628;0.999615;0.309051;0.0161635;0.0364543;0.00842796;0.523206;0.143611;1.37681;0.456912;0.134773;58.3231;0.633158;1.88518;34.6446;683.94
1;59500;0.02837;3.49596e-07;0.0336468;0.151689;0.340944;1.89744;0.0926301;0.0218777;0.827624;0.683081;0.0403411;0.639263;1.6821;20.6161;16.5366;0.254126;0.971315;1.19152;1.38103;0.604781;0.631582;0.520031;0.844797;1.23114;0.0973688;0.122179;174.684;6.10509;0.724889;0.00993889;0.838266;0.107527;1.0012;0.0906778;0.254717;0.892318;0.951266;1.55898;0.841938;0.0554252;1.65169;0.293615;0.0409246;0.372812;0.931773;0.846561;0.425142;0.625076;2.08387;1.28636;0.0165608;1.5535;0.849993;0.0477717;1.63875;1.25192;0.584422;4.09395e-06;0.1463;3.74987;1.35574;8.99218e-08;0.945914;13.4072;1.1643;0.894292;0.0208202;1.80813;1.13069;0.867958;0.2561;0.192173;1.42958;0.0661992;0.286369;0.0399669;0.93979;1.3076;1.90126;0.776398;1.41596;1.43195;0.90021;2.89658;1.33542;1.34924;0.825955;0.501511;0.0102507;0.0124405;1.39399;0.006631;1.58661;1.83543;0.00366347;2.08425;2.4928;0.044715;1.98316;1.77178;0.113221;1.24445;0.0353844;2.21838;0.39524;0.0735225;0.482063;0.100671;0.563343;0.746125;0.999615;0.309094;0.016165;0.0364575;0.00842731;0.522407;0.14362;1.37672;0.456986;0.134774;58.3289;0.633055;1.88566;34.6524;683.924
1;59600;0.0284021;1.39838e-07;0.0336544;0.151699;0.341008;1.89775;0.0926494;0.0218819;0.827769;0.6832;0.0403507;0.639025;1.68269;20.6162;16.5362;0.253549;0.971379;1.1916;1.38093;0.604881;0.631452;0.520776;0.84391;1.23104;0.0973649;0.122224;174.683;6.10428;0.725086;0.00994412;0.837841;0.107556;1.0012;0.090688;0.254785;0.892325;0.950683;1.559;0.841891;0.0554285;1.65174;0.293094;0.0409282;0.372347;0.931904;0.846518;0.424575;0.624759;2.08418;1.28662;0.016559;1.55351;0.849956;0.0477692;1.63874;1.25224;0.584148;7.02418e-06;0.146305;3.74978;1.3559;8.99218e-08;0.946046;13.4115;1.1641;0.894292;0.0208172;1.8084;1.13067;0.86744;0.256138;0.191879;1.42993;0.0662032;0.285498;0.0399719;0.940113;1.30781;1.902;0.776273;1.41684;1.43218;0.900466;2.89672;1.33574;1.3489;0.825866;0.501466;0.0102498;0.0124397;1.39432;0.00663068;1.58715;1.83553;0.00366327;2.08435;2.4937;0.0446736;1.98354;1.77123;0.113223;1.24481;0.0354093;2.21842;0.394725;0.0735233;0.481922;0.100693;0.563043;0.745917;0.999614;0.309152;0.016167;0.0364618;0.00842645;0.521337;0.143631;1.37659;0.457084;0.134775;58.3365;0.632917;1.8863;34.6627;683.903
