Time	Temp	Well	OD	CMRL	glucose
26.73611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
26.819444444444443	37.0	A1	0.0	25.0	0.1
26.902777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
26.98611111111111	37.0	A1	0.0	25.0	0.1
27.069444444444443	37.0	A1	0.0	25.0	0.1
27.152777777777775	37.0	A1	0.0	25.0	0.1
27.23611111111111	37.0	A1	0.0	25.0	0.1
27.319444444444443	37.0	A1	0.0	25.0	0.1
27.402777777777775	37.0	A1	0.0	25.0	0.1
27.48611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
27.569444444444443	37.0	A1	0.0010000000000000009	25.0	0.1
27.652777777777775	37.0	A1	0.0	25.0	0.1
27.73611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
27.819444444444443	37.0	A1	0.0	25.0	0.1
27.902777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
27.98611111111111	37.0	A1	0.0020000000000000018	25.0	0.1
28.069444444444443	37.0	A1	0.0	25.0	0.1
28.152777777777775	37.0	A1	0.0030000000000000027	25.0	0.1
28.23611111111111	37.0	A1	0.0	25.0	0.1
28.319444444444443	37.0	A1	0.0	25.0	0.1
28.402777777777775	37.1	A1	0.0010000000000000009	25.0	0.1
28.48611111111111	37.0	A1	0.0	25.0	0.1
28.569444444444443	37.1	A1	-0.0010000000000000009	25.0	0.1
28.652777777777775	37.0	A1	0.0010000000000000009	25.0	0.1
28.73611111111111	37.0	A1	0.0020000000000000018	25.0	0.1
28.819444444444443	37.0	A1	0.0	25.0	0.1
28.902777777777775	37.0	A1	0.0020000000000000018	25.0	0.1
28.98611111111111	37.1	A1	0.0010000000000000009	25.0	0.1
29.069444444444443	37.0	A1	0.0010000000000000009	25.0	0.1
29.152777777777775	37.0	A1	0.0020000000000000018	25.0	0.1
29.23611111111111	37.0	A1	0.0010000000000000009	25.0	0.1
29.319444444444443	37.0	A1	0.0010000000000000009	25.0	0.1
29.402777777777775	37.0	A1	0.0020000000000000018	25.0	0.1
29.48611111111111	37.0	A1	0.0020000000000000018	25.0	0.1
29.569444444444443	37.0	A1	0.0030000000000000027	25.0	0.1
29.652777777777775	37.0	A1	0.0030000000000000027	25.0	0.1
29.73611111111111	37.0	A1	0.0020000000000000018	25.0	0.1
29.819444444444443	37.0	A1	0.0020000000000000018	25.0	0.1
29.902777777777775	37.0	A1	0.0040000000000000036	25.0	0.1
29.98611111111111	37.0	A1	0.0020000000000000018	25.0	0.1
30.069444444444443	37.0	A1	0.0010000000000000009	25.0	0.1
30.152777777777775	37.0	A1	0.0030000000000000027	25.0	0.1
30.23611111111111	37.0	A1	0.0030000000000000027	25.0	0.1
30.319444444444443	37.0	A1	0.0030000000000000027	25.0	0.1
30.402777777777775	37.0	A1	0.0020000000000000018	25.0	0.1
30.48611111111111	37.0	A1	0.0040000000000000036	25.0	0.1
30.569444444444443	37.0	A1	0.0030000000000000027	25.0	0.1
30.652777777777775	37.1	A1	0.006000000000000005	25.0	0.1
30.73611111111111	37.0	A1	0.0040000000000000036	25.0	0.1
30.819444444444443	37.0	A1	0.0050000000000000044	25.0	0.1
30.902777777777775	37.0	A1	0.0050000000000000044	25.0	0.1
30.98611111111111	37.0	A1	0.0040000000000000036	25.0	0.1
31.069444444444443	37.0	A1	0.0050000000000000044	25.0	0.1
31.152777777777775	37.0	A1	0.0050000000000000044	25.0	0.1
31.23611111111111	37.0	A1	0.006000000000000005	25.0	0.1
31.319444444444443	37.0	A1	0.0050000000000000044	25.0	0.1
31.402777777777775	37.0	A1	0.006000000000000005	25.0	0.1
