;Carbon_T;PSII;PSI;Cyt6bf;ATPsyn;C_fix;Met;Ribosome
142;0.22119698372878985;2.358049192419814;5.452100668665169;7.682967529072958;0.1236779007526946;0.22137558657823017;0.23444009590653628;0.32396482251648623
143;0.22087365709504783;2.3590189319283206;5.454331862830708;7.686242810447394;0.12373593986529755;0.2213055756864128;0.23452363396150783;0.32423823641233945
144;0.22054924444378043;2.359992005947863;5.456570474058712;7.689526964750445;0.12379402493509518;0.22123733591632985;0.23460757949332867;0.32451018290099864
145;0.22022839584709974;2.360954395624387;5.458784485489328;7.692774291653927;0.12385142290980615;0.2211701877906423;0.23469064100558226;0.3247785684724747
146;0.21991699481858387;2.361888362335806;5.460933388960216;7.695926961213456;0.12390720550292551;0.22110326266874175;0.23477118363208677;0.32504073503741215
147;0.2196024680181709;2.362831810256676;5.463103756363435;7.699108649014611;0.12396336273761088;0.22103835496673271;0.23485268344000576;0.3253024636650093
148;0.21929408047765872;2.3637568064147745;5.465231796856407;7.702228270420938;0.12401843161428468;0.22097410842070236;0.23493256994194786;0.3255595488417661
149;0.21898860696615396;2.3646730732089214;5.467339717826157;7.705317570616573;0.12407292406590639;0.22091097127953294;0.23501173190413951;0.32581349589698033
150;0.21869189346546855;2.365562983562306;5.469387271129559;7.708319087282229;0.1241259174411995;0.22084806823363728;0.23508854377955568;0.32606166168410844
151;0.2183976174282125;2.3664455987401745;5.471417988720525;7.711295024348879;0.12417841350985581;0.22078630290984605;0.23516475412920826;0.326306966712866
152;0.2181030190950617;2.367329239254813;5.473450871704078;7.714272548573944;0.12423085070332542;0.22072606695747035;0.2352411256948069;0.32655070178425816
153;0.21782025779804723;2.3681772406724004;5.475402207126935;7.71713211020222;0.12428130754176822;0.22066554289170467;0.23531427942880578;0.3267873354362562
154;0.21753115023193384;2.3690444301567157;5.477397182547143;7.720052553054268;0.12433266213575622;0.2206074087381248;0.235389261111026;0.327025209842787
155;0.21725116955105905;2.369884149801573;5.479329271642945;7.722881737403232;0.12438246862847811;0.2205493473911018;0.23546177031144574;0.3272572773336603
156;0.2169714110276129;2.3707232503989757;5.481259780427659;7.7257072602633565;0.12443213750087086;0.2204926684823941;0.23553427823065357;0.32748763645387935
157;0.21670204061255827;2.3715310744132085;5.483118723522467;7.728429171873167;0.12448006209758898;0.22043582682974533;0.2356039555852365;0.32771166536146346
158;0.2164295471873629;2.3723483658356863;5.484999117009424;7.731180370246128;0.12452838186698649;0.22038083711851053;0.23567455726482917;0.32793556780100763
159;0.21616540543789137;2.3731405190459314;5.486821967118947;7.7338480333937785;0.12457528290422504;0.22032594947944828;0.23574288878100966;0.3281541226274272
160;0.21590072156461126;2.373934355537344;5.488648500973007;7.736519651595971;0.12462217422157566;0.22027249368650093;0.2358114232053544;0.328371421419604
161;0.21564404683753488;2.3747040840450735;5.490419852263334;7.7391111509857575;0.1246677042441319;0.22021914993580236;0.23587777736482451;0.3285835788925685
162;0.2153867972761717;2.3754755934695297;5.492195113496373;7.741706975440415;0.12471323307519896;0.22016721129096725;0.23594434039603004;0.3287945440429862
163;0.21513509283006169;2.376230424309368;5.493932156673024;7.744246960373273;0.12475779375633987;0.2201157232240076;0.2360094053627206;0.32900154239960727
164;0.2148859308414004;2.3769776325328147;5.495651652137324;7.746760659530221;0.1248018631093019;0.22006512920048327;0.23607380750816387;0.32920597019512093
